SongName,ArtistName,Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms
See You Again (feat. Charlie Puth),Wiz Khalifa,0,0.684,0.803,2,-4.251,1,0.156,0.0606,0,0.546,0.8,107.028,205280
idfc,blackbear,67,0.698,0.765,5,-4.562,1,0.291,0.169,0,0.39,0.589,84.94,216000
Daddy Issues,The Neighbourhood,68,0.688,0.835,8,-4.162,1,0.0911,0.0583,2.87E-06,0.0795,0.88,84.858,230493
Sweater Weather,The Neighbourhood,69,0.852,0.666,11,-6.923,0,0.184,0.135,0,0.798,0.726,91.046,207760
older,Nightly,71,0.668,0.886,0,-3.474,1,0.117,0.0417,0,0.459,0.503,142.002,278640
Anyone,Justin Bieber,0,0.252,0.738,7,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,307440
Jesus Lord pt 2,Kanye West,72,0.563,0.902,1,-4.586,0,0.402,0.0545,0,0.0524,0.559,171.999,227907
Believe What I Say,Kanye West,70,0.457,0.899,10,-2.591,0,0.132,0.0019,0,0.831,0.298,147.268,215510
Believe What I Say,Kanye West,75,0.83,0.583,0,-2.052,1,0.0412,0.0563,0.0005,0.109,0.146,134,200673
Butterflies,GASHI,0,0.461,0.803,9,-3.518,1,0.0564,0.114,7.47E-05,0.225,0.237,136.18,188000
Roses,GASHI,64,0.652,0.715,0,-5.919,1,0.0388,0.0291,0,0.156,0.617,97.981,191036
Better Days,Arman Cekin,66,0.584,0.607,11,-6.605,1,0.0356,0.426,0,0.101,0.374,117.817,194827
Reasons,COTIS,65,0.651,0.7,1,-4.264,0,0.0318,0.352,0,0.061,0.214,104.964,205714
NIGHTRIDER,Arizona Zervas,55,0.249,0.732,1,-6.455,1,0.104,0.182,0,0.117,0.328,169.896,225882
Righteous,Juice WRLD,64,0.606,0.613,4,-6.758,1,0.0306,0.0182,0,0.125,0.258,123.943,207617
The Monster,Eminem,83,0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,203418
VIBEZ,DaBaby,77,0.405,0.646,4,-3.206,0,0.0476,0.331,0,0.103,0.17,130.218,156267
YUSO (feat. Lil Wayne & Saweetie),Kid Ink,86,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01E-05,0.131,0.129,159.801,218147
TLC,Sy Ari Da Kid,77,0.405,0.646,4,-3.206,0,0.0476,0.331,0,0.103,0.17,130.218,156267
Element,Pop Smoke,77,0.405,0.646,4,-3.206,0,0.0476,0.331,0,0.103,0.17,130.218,156267
No Promises (feat. Demi Lovato),Cheat Codes,72,0.349,0.446,1,-11.327,1,0.0522,0.827,0.00722,0.0808,0.141,79.338,237794
Take My Breath,The Weeknd,73,0.503,0.741,4,-5.128,1,0.047,0.579,1.49E-06,0.0712,0.458,88.335,207030
"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,72,0.628,0.833,11,-4.126,0,0.0282,0.0079,1.48E-05,0.074,0.56,128.003,218293
Hope,XXXTENTACION,72,0.628,0.833,11,-4.126,0,0.0282,0.0079,1.48E-05,0.074,0.56,128.003,218293
Into Your Arms (feat. Ava Max),Witt Lowry,64,0.652,0.715,0,-5.919,1,0.0388,0.0291,0,0.156,0.617,97.981,191036
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,72,0.628,0.833,11,-4.126,0,0.0282,0.0079,1.48E-05,0.074,0.56,128.003,218293
Love The Way You Lie,Eminem,77,0.405,0.646,4,-3.206,0,0.0476,0.331,0,0.103,0.17,130.218,156267
Real Shit (with benny blanco),Juice WRLD,0,0.461,0.803,9,-3.518,1,0.0564,0.114,7.47E-05,0.225,0.237,136.18,188000
Falling,Trevor Daniel,0,0.564,0.849,0,-3.516,0,0.0517,0.00868,4.68E-06,0.12,0.427,102.028,212647
Come & Go (with Marshmello),Juice WRLD,79,0.766,0.706,7,-6.553,0,0.16,0.223,0.00028,0.064,0.766,142.989,172598
She Said,FLETCHER,67,0.714,0.691,4,-4.322,0,0.0621,0.311,2.08E-05,0.258,0.548,99.002,217395
Bandit (with YoungBoy Never Broke Again),Juice WRLD,97,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806
FEFE,6ix9ine,80,0.805,0.33,1,-8.712,0,0.1,0.22,0,0.105,0.211,121.97,242983
Dior,Pop Smoke,0,0.523,0.607,1,-4.754,0,0.03,0.512,0,0.106,0.0651,145.837,217867
Hollywood's Bleeding,Post Malone,66,0.544,0.704,4,-5.678,0,0.0435,0.0156,0,0.164,0.265,80.029,189062
Hollywood's Bleeding,Post Malone,42,0.546,0.848,11,-2.577,1,0.052,0.0315,2.82E-06,0.252,0.873,165.964,169814
rockstar (feat. 21 Savage),Post Malone,84,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,183624
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,0,0.658,0.634,1,-5.797,0,0.0413,0.0106,0,0.132,0.29,139.98,170813
Congratulations,Post Malone,79,0.647,0.823,2,-5.231,1,0.0762,0.0598,0,0.119,0.396,99.933,230333
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,78,0.658,0.445,0,-8.749,0,0.154,0.161,0,0.0845,0.513,174.111,103240
Better Now,Post Malone,89,0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,186173
Only Wanna Be With You - Pokémon 25 Version,Post Malone,88,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280
Señorita,Shawn Mendes,86,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01E-05,0.131,0.129,159.801,218147
Nobody,Greyson Chance,86,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01E-05,0.131,0.129,159.801,218147
Hold On,Chord Overstreet,87,0.76,0.479,2,-5.574,1,0.0466,0.556,0,0.0703,0.913,89.911,158040
Payphone,Maroon 5,83,0.63,0.804,6,-4.183,1,0.0363,0.215,0,0.253,0.492,123.146,220293
Tattoo,Jordin Sparks,83,0.68,0.578,10,-5.804,1,0.04,0.331,0,0.135,0.341,145.038,231267
Perfect,One Direction,73,0.53,0.37,6,-9.989,1,0.0279,0.806,0,0.112,0.701,140.061,206734
idfc,blackbear,76,0.63,0.446,1,-8.9,1,0.0351,0.337,0,0.166,0.177,143.078,202193
Lonely (with benny blanco),Justin Bieber,77,0.405,0.646,4,-3.206,0,0.0476,0.331,0,0.103,0.17,130.218,156267
Talking to the Moon,Bruno Mars,80,0.805,0.33,1,-8.712,0,0.1,0.22,0,0.105,0.211,121.97,242983
Two of Us,Louis Tomlinson,72,0.635,0.554,2,-3.975,0,0.0343,0.134,0,0.116,0.315,156.822,196147
I'm a Mess,Bebe Rexha,57,0.443,0.579,6,-6.517,0,0.187,0.125,0,0.284,0.256,83.827,240437
deja vu,Olivia Rodrigo,77,0.797,0.755,2,-5.393,1,0.0293,0.331,2.26E-06,0.124,0.411,129.955,135878
A Thousand Years,Christina Perri,50,0.568,0.519,1,-5.227,1,0.0268,0.0484,0,0.108,0.451,159.988,205240
(They Long To Be) Close To You,The Cranberries,63,0.548,0.341,0,-11.667,0,0.397,0.708,0,0.121,0.34,71.573,182417
Bad Habits - Acoustic Version,Ed Sheeran,63,0.71,0.415,8,-9.561,1,0.0908,0.902,0.00236,0.149,0.418,92.016,86749
Addict Of Magic,Picture This,51,0.711,0.721,11,-7.243,1,0.161,0.0619,0,0.112,0.68,82.5,165859
Lucid Dreams,Juice WRLD,70,0.613,0.614,1,-7.235,1,0.0439,0.0143,0,0.094,0.198,93.984,224813
Life's A Mess II (with Clever & Post Malone),Juice WRLD,87,0.548,0.847,1,-3.237,1,0.186,0.0622,0,0.0816,0.1,171.447,297787
Life's A Mess II (with Clever & Post Malone),Juice WRLD,78,0.686,0.735,2,-4.616,1,0.264,0.00921,0.00066,0.342,0.0596,171.355,322227
Challa,Romy,72,0.835,0.869,10,-4.582,0,0.27,0.248,0,0.462,0.82,140.945,224656
Life's A Mess (feat. Halsey),Juice WRLD,76,0.876,0.786,10,-4.884,0,0.306,0.0627,0,0.127,0.575,153.068,244679
Without Me,Halsey,79,0.708,0.843,7,-2.66,1,0.314,0.397,0,0.799,0.625,148.14,363521
'Till I Collapse,Eminem,86,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800
Without Me,Halsey,78,0.637,0.678,0,-3.798,1,0.266,0.209,0,0.156,0.254,84.039,250760
You should be sad,Halsey,75,0.748,0.749,8,-5.916,0,0.516,0.142,0,0.0713,0.659,90.09,221013
Be Kind (with Halsey),Marshmello,68,0.671,0.623,2,-7.161,1,0.308,0.00998,7.55E-06,0.643,0.195,75.055,337147
Be Kind (with Halsey),Marshmello,70,0.939,0.551,1,-9.126,1,0.291,0.0311,0,0.192,0.42,118.552,337941
Psycho (feat. Ty Dolla $ign),Post Malone,80,0.63,0.633,4,-7.088,1,0.0457,0.00776,0,0.0541,0.452,93.995,172762
Rap God,Eminem,74,0.893,0.651,0,-8.647,0,0.367,0.0995,0,0.371,0.6,105.835,253580
anxiety (with FRND),blackbear,85,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44E-05,0.164,0.446,103.019,247160
Gnat,Eminem,48,0.489,0.739,8,-5.049,1,0.0397,0.0573,9.76E-06,0.105,0.472,125.003,257400
River (feat. Ed Sheeran),Eminem,74,0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66E-05,0.35,0.565,105.005,222653
Darkness,Eminem,79,0.766,0.873,11,-6.381,0,0.143,0.00627,0,0.0764,0.743,126.988,202627
"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,72,0.834,0.678,6,-6.242,0,0.0515,0.0546,0.263,0.103,0.551,121.995,168601
The Ringer,Eminem,79,0.733,0.96,7,-3.597,1,0.0295,0.0514,0.00199,0.287,0.811,124.01,189672
Lucky You (feat. Joyner Lucas),Eminem,72,0.834,0.678,6,-6.242,0,0.0515,0.0546,0.263,0.103,0.551,121.995,168601
Godzilla (feat. Juice WRLD),Eminem,72,0.834,0.678,6,-6.242,0,0.0515,0.0546,0.263,0.103,0.551,121.995,168601
People Watching,Conan Gray,79,0.766,0.873,11,-6.381,0,0.143,0.00627,0,0.0764,0.743,126.988,202627
Mockingbird,Eminem,72,0.674,0.915,6,-3.999,0,0.0411,0.0282,0.00337,0.273,0.78,126.038,191293
Killshot,Eminem,72,0.674,0.915,6,-3.999,0,0.0411,0.0282,0.00337,0.273,0.78,126.038,191293
The Monster,Eminem,79,0.733,0.96,7,-3.597,1,0.0295,0.0514,0.00199,0.287,0.811,124.01,189672
Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,68,0.695,0.743,6,-3.85,1,0.0329,0.0786,0,0.0587,0.634,123.007,201254
Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,85,0.718,0.422,4,-9.115,0,0.0621,0.0764,0,0.17,0.455,144.678,207027
Fall,Eminem,0,0.69,0.809,2,-4.198,1,0.0603,0.524,0,0.147,0.864,123.912,190800
Venom - Music From The Motion Picture,Eminem,0,0.69,0.809,2,-4.198,1,0.0603,0.524,0,0.147,0.864,123.912,190800
Not Afraid,Eminem,0,0.69,0.809,2,-4.198,1,0.0603,0.524,0,0.147,0.864,123.912,190800
Life's A Mess II (with Clever & Post Malone),Juice WRLD,83,0.587,0.561,0,-6.569,1,0.146,0.0466,0,0.109,0.351,80.009,243187
People Watching,Conan Gray,85,0.767,0.438,7,-8.726,0,0.29,0.181,0,0.142,0.381,86.975,221980
7 rings,Ariana Grande,97,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806
Hold It Against Me,Britney Spears,96,0.736,0.704,3,-7.409,0,0.0615,0.0203,0,0.0501,0.894,149.995,212000
No Lie,Sean Paul,95,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79E-05,0.366,0.537,126.011,230747
Look What You Made Me Do,Taylor Swift,58,0.724,0.71,0,-7.383,0,0.0462,0.0126,0.00163,0.0857,0.212,122.056,153443
deja vu,Olivia Rodrigo,82,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96E-06,0.17,0.286,141.971,180823
Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,82,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96E-06,0.17,0.286,141.971,180823
Without Me,Halsey,0,0.333,0.637,1,-4.904,0,0.0581,0.131,1.80E-05,0.149,0.132,139.898,172693
She Said,FLETCHER,51,0.688,0.629,4,-5.802,1,0.0878,0.585,0,0.192,0.211,88.058,192715
Life's A Mess (feat. Halsey),Juice WRLD,81,0.704,0.558,2,-7.273,0,0.0542,0.148,0,0.107,0.245,110.444,222091
Time,NF,76,0.783,0.435,7,-7.78,1,0.0588,0.282,0,0.0833,0.512,106.974,210220
Righteous,Juice WRLD,87,0.653,0.524,11,-9.016,0,0.0502,0.112,0,0.203,0.553,83.97,160191
Into Your Arms (feat. Ava Max),Witt Lowry,64,0.652,0.715,0,-5.919,1,0.0388,0.0291,0,0.156,0.617,97.981,191036
exile,Taylor Swift,55,0.579,0.402,2,-9.687,1,0.0392,0.777,0,0.316,0.516,152.067,189628
my ex's best friend (with blackbear),Machine Gun Kelly,67,0.614,0.605,0,-5.63,1,0.0319,0.21,0,0.162,0.333,127.099,217867
exile (feat. Bon Iver) - the long pond studio sessions,Taylor Swift,85,0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,226600
exile (feat. Bon Iver),Taylor Swift,91,0.677,0.696,0,-6.181,1,0.119,0.321,0,0.42,0.464,90.03,198082
Heather,Conan Gray,95,0.563,0.664,9,-5.044,1,0.154,0.335,0,0.0849,0.688,166.928,178147
Is It Just Me? (feat. Charlie Puth),Sasha Alex Sloan,90,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,208867
Before You Go,Lewis Capaldi,80,0.95,0.693,9,-3.424,1,0.0898,0.0133,0,0.173,0.891,130.02,184635
Getaway Car,Taylor Swift,78,0.564,0.71,11,-4.92,0,0.0461,0.00125,0,0.109,0.393,91.972,225147
Ghost Of You,5 Seconds of Summer,90,0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,174000
Feel,FLETCHER,62,0.78,0.684,0,-5.758,1,0.0636,0.17,0,0.105,0.732,149.916,173467
Dancing With Your Ghost,Sasha Alex Sloan,0,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088
Tightrope,ZAYN,82,0.73,0.703,0,-5.672,0,0.0369,0.109,0,0.0657,0.595,138.113,192120
Liability,Lorde,36,0.613,0.731,8,-3.993,1,0.0625,0.177,0,0.107,0.322,107.071,226542
willow,Taylor Swift,80,0.827,0.731,4,-5.524,0,0.088,0.13,0,0.418,0.607,118.992,172833
Walked Through Hell,Anson Seabra,81,0.689,0.694,6,-5.83,0,0.027,0.257,0,0.148,0.482,99.039,213307
Closer,The Chainsmokers,70,0.596,0.366,7,-11.144,1,0.115,0.63,7.04E-06,0.0554,0.229,84.394,193668
could cry just thinkin about you - Full Version,Troye Sivan,0,0.69,0.809,2,-4.198,1,0.0603,0.524,0,0.147,0.864,123.912,190800
Closer,The Chainsmokers,61,0.625,0.726,1,-2.144,1,0.031,0.335,0,0.273,0.559,119.994,138800
Toxic,AP Dhillon,61,0.703,0.628,0,-5.914,1,0.203,0.364,0,0.384,0.471,138.032,205217
Insane,AP Dhillon,54,0.649,0.758,10,-5.647,0,0.0581,0.0364,4.12E-05,0.36,0.737,120.001,167811
Nit Nit,Jasleen Royal,87,0.742,0.882,7,-2.862,1,0.117,0.0466,0,0.206,0.463,102.04,221176
Baarishein,Anuv Jain,74,0.713,0.738,10,-6.784,1,0.374,0.255,0,0.106,0.425,105.027,201200
Hollywood's Bleeding,Post Malone,66,0.544,0.704,4,-5.678,0,0.0435,0.0156,0,0.164,0.265,80.029,189062
Saint-Tropez,Post Malone,58,0.692,0.461,9,-8.847,1,0.0984,0.0437,0,0.0876,0.771,180.036,195213
anxiety (with FRND),blackbear,58,0.692,0.461,9,-8.847,1,0.0984,0.0437,0,0.0876,0.771,180.036,195213
anxiety (with FRND),blackbear,60,0.359,0.305,6,-10.295,1,0.0306,0.848,6.74E-05,0.111,0.108,151.956,279893
Love The Way You Lie,Eminem,73,0.53,0.37,6,-9.989,1,0.0279,0.806,0,0.112,0.701,140.061,206734
Zombie,The Cranberries,76,0.63,0.446,1,-8.9,1,0.0351,0.337,0,0.166,0.177,143.078,202193
Can't Be Touched (feat. Mr. Magic & Trouble),Roy Jones Jr.,77,0.405,0.646,4,-3.206,0,0.0476,0.331,0,0.103,0.17,130.218,156267
"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,77,0.405,0.646,4,-3.206,0,0.0476,0.331,0,0.103,0.17,130.218,156267
Superman,Eminem,77,0.405,0.646,4,-3.206,0,0.0476,0.331,0,0.103,0.17,130.218,156267
RAP DEVIL,Machine Gun Kelly,80,0.805,0.33,1,-8.712,0,0.1,0.22,0,0.105,0.211,121.97,242983
Warm Up,NF,72,0.635,0.554,2,-3.975,0,0.0343,0.134,0,0.116,0.315,156.822,196147
Numb / Encore,JAY-Z,57,0.443,0.579,6,-6.517,0,0.187,0.125,0,0.284,0.256,83.827,240437
Soldier,NEFFEX,60,0.359,0.305,6,-10.295,1,0.0306,0.848,6.74E-05,0.111,0.108,151.956,279893
Remember the Name (feat. Styles of Beyond),Fort Minor,0,0.69,0.809,2,-4.198,1,0.0603,0.524,0,0.147,0.864,123.912,190800
Remember The Name (feat. Eminem & 50 Cent),Ed Sheeran,81,0.746,0.754,1,-6.684,1,0.0676,0.0152,0,0.0486,0.746,149.882,206880
Space Bound,Eminem,81,0.654,0.63,10,-4.644,1,0.0259,0.153,0,0.111,0.43,89.991,167693
Zombie,The Cranberries,80,0.63,0.633,4,-7.088,1,0.0457,0.00776,0,0.0541,0.452,93.995,172762
We Own It (Fast & Furious),2 Chainz,76,0.798,0.676,6,-5.041,1,0.0442,0.0902,0,0.0894,0.843,101.956,219947
Purple Lamborghini (with Rick Ross),Skrillex,81,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11E-06,0.0936,0.533,136.041,201661
Broken,Lund,78,0.622,0.712,5,-7.321,1,0.066,0.0573,0,0.13,0.487,140.025,211360
Radioactive,Imagine Dragons,0,0.333,0.637,1,-4.904,0,0.0581,0.131,1.80E-05,0.149,0.132,139.898,172693
anxiety (with FRND),blackbear,83,0.488,0.343,4,-8.985,1,0.0436,0.556,0,0.21,0.0978,102.819,206459
Family,The Chainsmokers,86,0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,215107
Waiting,Vicetone,75,0.791,0.565,5,-3.933,0,0.0439,0.0623,0,0.156,0.181,99.961,156347
Hurts Sometimes (with Jonathan Mendelsohn),SLANDER,83,0.753,0.657,7,-3.061,1,0.0449,0.171,0,0.112,0.437,107.01,184732
Didn't I,OneRepublic,77,0.585,0.696,4,-5.6,0,0.0307,0.204,0,0.344,0.522,104.01,217640
Youngblood,5 Seconds of Summer,72,0.611,0.462,0,-7.054,1,0.0646,0.558,1.01E-06,0.131,0.377,59.635,215230
Hollywood's Bleeding,Post Malone,88,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161
rockstar (feat. 21 Savage),Post Malone,83,0.759,0.54,9,-6.039,0,0.0287,0.037,0,0.0945,0.75,116.947,190960
Hollywood's Bleeding,Post Malone,82,0.842,0.734,1,-5.065,0,0.0588,0.0427,0,0.106,0.952,137.958,181027
Hollywood's Bleeding,Post Malone,64,0.532,0.66,7,-7.138,1,0.0825,0.105,0.000222,0.0996,0.676,130.013,189385
Umbrella,Ember Island,72,0.562,0.46,5,-4.173,1,0.259,0.476,0,0.107,0.623,176.055,158099
Happy Now,Zedd,84,0.76,0.703,5,-5.412,1,0.054,0.103,0,0.0913,0.57,95.997,231827
Beautiful Now,Zedd,70,0.59,0.642,7,-3.87,1,0.122,0.0771,0,0.105,0.651,107.356,174444
Beautiful Now,Zedd,64,0.645,0.803,6,-4.819,1,0.034,0.0312,0,0.13,0.471,106.03,169887
anxiety (with FRND),blackbear,76,0.853,0.476,8,-6.696,1,0.0361,0.405,0,0.111,0.796,92.038,235747
Beautiful Now,Zedd,75,0.51,0.846,3,-4.595,1,0.0461,0.0101,0,0.208,0.475,139.927,226733
Hollywood's Bleeding,Post Malone,69,0.611,0.52,0,-5.445,1,0.0346,0.0132,0,0.105,0.771,159.927,149878
Radioactive,Imagine Dragons,74,0.806,0.558,9,-6.46,1,0.0683,0.482,0,0.0618,0.678,95.016,198973
Hymn for the Weekend - Seeb Remix,Coldplay,84,0.444,0.819,10,-4.078,0,0.341,0.106,0,0.107,0.747,82.695,187973
don't say you love me,joan,74,0.759,0.605,7,-7.737,1,0.0433,0.156,0,0.694,0.64,121.049,158900
don't say you love me,joan,82,0.474,0.631,5,-5.884,0,0.343,0.0687,0,0.132,0.425,180.051,189323
don't say you love me,joan,74,0.759,0.605,7,-7.737,1,0.0433,0.156,0,0.694,0.64,121.049,158900
Lost,Maroon 5,87,0.872,0.391,0,-9.144,0,0.242,0.469,4.13E-06,0.297,0.437,134.021,119133
Just For Me (with SZA) - Space Jam: A New Legacy,SAINt JHN,87,0.872,0.391,0,-9.144,0,0.242,0.469,4.13E-06,0.297,0.437,134.021,119133
STAY (with Justin Bieber),The Kid LAROI,82,0.474,0.631,5,-5.884,0,0.343,0.0687,0,0.132,0.425,180.051,189323
WAP,Zane Hijazi,76,0.728,0.431,6,-9.966,0,0.0622,0.749,0,0.0996,0.629,130.022,147800
"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",Ty Dolla $ign,77,0.405,0.646,4,-3.206,0,0.0476,0.331,0,0.103,0.17,130.218,156267
Talking to the Moon,Bruno Mars,72,0.606,0.784,7,-6.293,1,0.268,0.435,0,0.689,0.48,80.985,278573
u love u (with Tate McRae),blackbear,57,0.443,0.579,6,-6.517,0,0.187,0.125,0,0.284,0.256,83.827,240437
die without u,LØLØ,0,0.732,0.746,11,-6.367,0,0.226,0.00276,0,0.109,0.407,155.096,182707
Arcade,Duncan Laurence,73,0.675,0.608,3,-6.934,0,0.103,0.336,0,0.11,0.728,99.865,184800
Hold On,Justin Bieber,74,0.893,0.651,0,-8.647,0,0.367,0.0995,0,0.371,0.6,105.835,253580
Perfect,One Direction,77,0.87,0.561,7,-10.388,1,0.186,0.0124,0,0.103,0.691,100.458,156368
Overwhelmed (Ryan Mack Remix),Ryan Mack,96,0.736,0.704,3,-7.409,0,0.0615,0.0203,0,0.0501,0.894,149.995,212000
You Right,Doja Cat,87,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,110886
Circles,Post Malone,79,0.758,0.712,7,-3.781,1,0.112,0.0185,0,0.0677,0.795,149.998,193387
rockstar (feat. 21 Savage),Post Malone,86,0.662,0.413,0,-7.357,1,0.0299,0.213,0,0.134,0.467,93.005,161385
rockstar (feat. 21 Savage),Post Malone,78,0.502,0.786,9,-4.378,0,0.317,0.255,0,0.65,0.739,169.021,243491
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,84,0.625,0.814,0,-5.181,1,0.0657,0.0172,0,0.158,0.535,144.991,205485
Congratulations,Post Malone,92,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44E-05,0.0936,0.593,118.091,191014
Better Now,Post Malone,74,0.617,0.684,0,-3.618,1,0.0439,0.0545,0,0.104,0.295,132.113,150867
Life's A Mess II (with Clever & Post Malone),Juice WRLD,80,0.772,0.878,2,-4.22,1,0.324,0.0301,2.18E-06,0.251,0.305,61.311,135747
Life's A Mess (feat. Halsey),Juice WRLD,53,0.925,0.501,1,-7.995,1,0.378,0.121,1.03E-05,0.131,0.151,131.139,106974
Hollywood's Bleeding,Post Malone,85,0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,181733
"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",Ty Dolla $ign,87,0.76,0.479,2,-5.574,1,0.0466,0.556,0,0.0703,0.913,89.911,158040
734,Juice WRLD,0,0.548,0.805,7,-5.732,1,0.351,0.212,0.000405,0.408,0.649,142.096,216387
Lucid Dreams (feat. Lil Uzi Vert) - Remix,Juice WRLD,55,0.445,0.606,4,-6.279,1,0.0778,0.82,0,0.117,0.375,86.712,167996
Violent,carolesdaughter,77,0.745,0.5,8,-6.184,1,0.135,0.439,0,0.0943,0.433,76.968,168685
don't fall,44phantom,64,0.74,0.592,1,-5.003,0,0.0879,0.0173,0,0.276,0.379,140.093,181714
the way that you see me (feat. Ayleen Valentine),Powfu,64,0.757,0.673,1,-8.513,1,0.141,0.095,0,0.338,0.574,92.958,185806
say goodbye,Sarcastic Sounds,67,0.698,0.769,8,-7.154,1,0.0368,0.0128,0.00166,0.238,0.354,121.02,339023
Can't Trust A Soul,7ru7h,72,0.835,0.869,10,-4.582,0,0.27,0.248,0,0.462,0.82,140.945,224656
Me and You,Cold Hart,97,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806
'Till I Collapse,Eminem,83,0.68,0.578,10,-5.804,1,0.04,0.331,0,0.135,0.341,145.038,231267
"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,73,0.53,0.37,6,-9.989,1,0.0279,0.806,0,0.112,0.701,140.061,206734
Gnat,Eminem,76,0.63,0.446,1,-8.9,1,0.0351,0.337,0,0.166,0.177,143.078,202193
Lucky You (feat. Joyner Lucas),Eminem,77,0.405,0.646,4,-3.206,0,0.0476,0.331,0,0.103,0.17,130.218,156267
Rap God,Eminem,72,0.635,0.554,2,-3.975,0,0.0343,0.134,0,0.116,0.315,156.822,196147
Godzilla (feat. Juice WRLD),Eminem,86,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606
Mockingbird,Eminem,0,0.792,0.793,5,-6.185,0,0.0841,0.0872,0,0.22,0.775,123.031,156578
River (feat. Ed Sheeran),Eminem,80,0.805,0.33,1,-8.712,0,0.1,0.22,0,0.105,0.211,121.97,242983
Darkness,Eminem,77,0.405,0.646,4,-3.206,0,0.0476,0.331,0,0.103,0.17,130.218,156267
The Ringer,Eminem,80,0.805,0.33,1,-8.712,0,0.1,0.22,0,0.105,0.211,121.97,242983
Be Kind (with Halsey),Marshmello,49,0.453,0.295,7,-12.881,1,0.0291,0.518,0.00011,0.293,0.14,146.022,276575
Killshot,Eminem,0,0.658,0.634,1,-5.797,0,0.0413,0.0106,0,0.132,0.29,139.98,170813
Something Just Like This,The Chainsmokers,84,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,183624
Body Back (feat. Maia Wright) - Deniz Koyu Remix,Gryffin,90,0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,174000
Solo (feat. Demi Lovato),Clean Bandit,86,0.662,0.413,0,-7.357,1,0.0299,0.213,0,0.134,0.467,93.005,161385
Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira,84,0.793,0.793,11,-4.521,0,0.083,0.0123,0,0.0951,0.679,123.95,183290
Going Dumb,Alesso,73,0.53,0.37,6,-9.989,1,0.0279,0.806,0,0.112,0.701,140.061,206734
Secrets,LUM!X,81,0.53,0.593,5,-7.286,1,0.0545,0.385,0,0.314,0.538,125.723,158537
By Your Side (feat. Tom Grennan),Calvin Harris,83,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62E-05,0.11,0.152,75.602,285634
